,PCA 1,PCA 2,PCA 3,PCA 4,PCA 5,PCA 6,PCA 7,PCA 8,PCA 9,PCA 10,Cluster
33,0.09951793226770851,0.1115946825888702,0.2964077735821708,-0.20558300352202327,-0.1523454190778649,0.2938562580937434,0.10550365630903522,-0.048051026233594196,0.06337493334310143,-0.056804700692804,7
34,0.09951793226770851,0.1115946825888702,0.2964077735821708,-0.20558300352202327,-0.1523454190778649,0.2938562580937434,0.10550365630903522,-0.048051026233594196,0.06337493334310143,-0.056804700692804,7
35,0.0989426051158951,0.11137463150098,0.2958289529825011,-0.20500385098637813,-0.15194309355727773,0.2929546797125416,0.1051753273168173,-0.04794449935131464,0.0631560126783107,-0.056570264449102056,7
36,0.020377836546024597,-0.1471391224850998,-0.019469828456578728,-0.15497055368131146,0.07880290556380683,0.10692572305391229,-0.03853800126674694,0.013042226496753871,-0.0650866909551554,-0.041102567410317266,12
37,0.017443993376856304,-0.15325784639420992,0.009736445110219339,-0.18236661001470167,0.0780636610416528,0.14401959466410416,-0.02409219246172615,-0.005343225097868027,-0.052537706214021894,-0.044034335868688844,12
38,-0.12845342179430727,-0.027822668132221794,-0.07511581992053185,0.01171379293405135,0.05078297964973412,0.010257554472650221,-0.019775870087012284,0.18165553194483347,0.09791882323118746,-0.04103351751864901,13
39,0.0016655381177934478,-0.1720984607710896,0.026250237299771217,0.01363363698592071,-0.07692909250425596,0.09520641405754841,-0.04065986019498801,0.11519269359002696,-0.1289962019817476,-0.04018836215960976,6
40,-0.006287294248233698,0.23748395955520676,-0.06986634677895635,0.016929806899676495,-0.030329104728857546,-0.0452618721087518,-0.008345377885741082,-0.09234399105740154,-0.02365557395125502,-0.0294826218782115,10
41,0.0465832735315385,-0.13645771061828374,0.006888475341468769,-0.00542900639130685,-0.03910050301941537,0.031561395255215376,-0.15023607659469493,-0.024394092007225542,-0.10298013498187782,0.04538886440588873,6
42,-0.016144024450146607,-0.04363336574750715,-0.12205663785943355,-0.2587455592606608,0.015595059317678886,-0.00037062580619315517,0.09947824052787031,0.00017396555302341715,-0.08828653810768654,0.051966363910443174,4
43,0.046281207752829935,0.24945158477000481,0.09286441324544543,0.054802814381528654,-0.004279352227884826,-0.07512438683848384,0.07485899391304233,-0.13645490729778126,-0.01738230984756866,-0.018170723159205038,0
44,0.044151019910222376,-0.008711143321427129,0.06259505246241866,-0.1207115412207587,-0.1811349053454344,0.004181122705731116,-0.06889334661691311,-0.07412997398303281,-0.0222775550526545,-0.05384431437576441,6
45,0.024402673574568743,-0.11430175486972621,-0.020197166521680306,-0.048942685699706674,-0.1642470111543825,-0.013002040463579225,-0.09650648223032736,-0.013167031262168758,-0.10288569569136474,0.02631690077233629,6
46,0.03223695941586605,-0.16382063632440355,-0.03585965668763073,0.0035189177539267833,0.07019738543328312,0.08950208865316354,-0.025803936207191177,0.01799336646065482,0.02401066760664661,-0.13697332423008857,12
47,0.10287494477989238,0.25899827455124264,0.11642736746575547,-0.03913274329933348,0.003805246468324691,-0.03430970734322217,-0.03570249777008795,-0.0032500652403448034,-0.028433245362188497,-0.03916380731527471,10
48,0.060873916975362846,-0.07258449893260768,0.06451260554631266,0.07268163542816773,-0.12915206215990296,-0.14970840174635378,0.23383402353886815,-0.029000256023050557,0.015501755552939386,-0.017792996936999372,16
49,0.06366598332761042,-0.06495715896453037,-0.0790875558614895,0.006090597366621091,-0.11890031718044107,-0.18282555374929926,0.14442830965170314,-0.024565219433714855,0.053580793311041146,-0.01057316876507719,2
50,0.06177426638753674,-0.16591504866944487,0.03137422845121662,-0.06841619669789,0.022927080604705774,0.08358848218361131,-0.05095565844282923,-0.12097041328981684,0.09558871644948747,0.04090848100452258,12
51,0.038957864915029596,0.22459188908776145,0.056980454351419844,-0.07413514399124864,-0.12526182779150646,0.002182765629968076,-0.11804822237176175,0.06743911771997141,-0.17773429943300909,0.013037723479753831,10
52,0.050961755675918964,0.23400384959941326,0.07150624790364703,-0.010839497839978132,0.08949801614360448,-0.08911371339516552,-0.08166618311374067,0.18708504628530545,0.11199107429058638,0.04167979691988966,11
53,0.03295611484994119,-0.12776959527422274,0.060123466668142035,0.05279402940414463,-0.059682667838254815,0.08597710190747392,0.00412884061910169,0.12532347348791012,-0.03679947142224863,-0.1308947728197959,1
54,0.057916832054082885,-0.16420938710761682,-0.07073663409981579,-0.07454417653905324,-0.20491391591261085,-0.13278894542571698,0.061300017113331884,0.00929140621246081,0.010024892388510613,-0.004152229441418673,2
55,0.005825144579386766,-0.17994850380503244,-0.07220853047796932,-0.06303481987304194,-0.08344876429600473,-0.12156711371209947,0.02648867525628516,-0.015164916852885202,0.07357433290502782,-0.05168109725249166,2
56,0.07219715091949658,-0.11568818177059453,0.07242169244162659,-0.025314433505822825,-0.06331124892111575,0.03632157938187099,-0.16838903015766749,-0.011607119413498044,-0.09609990010762838,0.06381671613618715,6
57,-0.02098742285769457,0.09925020111017321,-0.2227634164137873,0.19108874696201636,-0.09670388315534424,0.17882384597722545,0.07548867792994837,-0.10124555059697843,0.036356719520854675,-0.001000876728229549,5
58,0.05160840878408386,-0.13888273504970697,0.029280284802230515,0.04536071084880164,-0.01346981544170976,-0.011824821539787712,0.07382094897206648,0.027639713007807213,-0.013891808658337751,-0.1123093803870461,1
59,-0.08643479446814133,0.03950674835180919,-0.16787703365352083,-0.13755087682381903,0.04561953451937165,0.13932058721311608,0.04884516666858126,0.06622429093058685,-0.0366332843150427,0.05083175696148804,4
60,-0.10655624406686863,-0.0629103052347707,-0.12446122741988196,-0.08250678114171806,0.12408194990569384,0.11903928668980246,0.050696318623998836,0.1675875709595886,-0.023470541446577394,-0.01558823972800403,4
61,0.026099920143063157,0.3284275759750469,0.07179331619252052,-0.09463201933083158,-0.031184352172237428,-0.0418769242359935,-0.07941889968968077,0.05332338450247344,-0.0566801387381675,-0.01218964592401157,10
62,-0.5702190102876783,-0.03397155240777205,0.21426412258089683,-0.03566618771320822,-0.03569363176333132,-0.03437328234674447,-0.046346345148198055,-0.16129680593649265,0.020081750050197963,0.022874696024381604,3
63,-0.062316525323571494,0.11435904225164865,-0.2641481891605862,0.23697234658737829,-0.08710030198403315,0.19091079999140265,0.06927542434937607,-0.050893789710170126,0.09712103534642243,-0.011510208899754092,5
64,-0.06981846059675258,0.07983460454033765,-0.23656342598890748,0.21871150730077346,-0.06411377686598066,0.13430189956569383,0.019835551830314678,0.046369437176770646,0.1416808467872024,0.017167575197628945,5
65,0.014409451885221183,-0.09011032114087882,-0.0771898636192577,-0.04907572145801451,-0.1575304670392939,-0.05835530084862706,-0.09016895991289713,-0.006630155970706438,-0.1160657752304076,0.018978954131048192,6
66,0.08261737290800882,-0.10605674496632439,0.02890478193171198,0.004275779223151237,-0.04290296409363955,-0.07302511149844362,0.06997583021810655,-0.0655986691484279,0.030940416021272833,0.007619088314155226,16
67,0.07294205406833157,-0.06788266435641932,-0.03255580375259379,-0.003952145662195529,0.005200275923958578,-0.07512884085126831,-0.00072976565862968,-0.08247674773918316,0.019374455271280674,0.01885200488267768,14
68,0.027575941639907894,-0.1252214584412905,0.01599607934389011,0.04211507211624128,-0.05192213132097711,0.044843956216650216,-0.0015845099049762294,0.1368495097823004,-0.026172767124841963,-0.12423831416672172,1
69,0.027149430579825592,-0.06824761056977581,0.06879937109745232,0.0544917476023171,0.15797057254512417,0.04957751043431719,-0.0799459471933231,0.15939062142190652,0.017014698985154193,-0.20789161037000148,8
70,0.03920990468089946,-0.16144037198093877,0.1378583043996195,0.029526684642439113,-0.1686449365451402,-0.09095528004717739,0.14753262451709365,-0.0015738688470278341,-0.051172833090356966,0.01912635838699493,16
71,0.02896314914350736,-0.13283507750799808,0.13942456165834657,0.12760753313642323,0.1852855191225113,0.06674894429649032,0.08247984368795598,-0.043536989149837446,-0.08651999013214073,0.08004465219761041,15
72,0.08752605148324015,0.12661199120662214,0.14796769234874846,0.09435478939545194,-0.03165926163212847,-0.04231817315201411,0.11052781095120838,-0.13752572859702233,-0.05088844224390808,0.06348173185371483,0
73,0.013936927044723109,-0.01761478483919946,-0.1197063914448658,-0.06244533530247466,0.0770009037428392,-0.1484995165886483,-0.14436309277715673,-0.15891635230148984,0.02529638524891987,-0.10368545123253269,9
74,0.0128984235603749,-0.10052361826668581,-0.08185224056899179,-0.020623548927079023,-0.10637931236813584,0.03480431506592672,-0.24415908126801164,0.008569658845911371,-0.24422448925587573,-0.0004951518162900872,6
75,0.055820357804936827,0.001629316974377321,-0.07857027434728765,0.07152986179318703,-0.01478821239531325,-0.03791218164358482,-0.10651026953388647,0.04706102206740413,-0.1266602114717648,0.04779493038183892,6
76,0.014314826296495798,-0.16703376512303164,-0.023510783560194336,-0.008765848357236516,0.04081769606136155,0.04466473661710401,-0.07694330904363304,-0.013208275814099679,0.017742269935488622,-0.05718440501906566,12
77,0.03625623632895874,0.16685559992165722,-0.004037683813361309,-0.007774495786097456,0.05651595716180429,-0.04662551947093957,-0.0629267040514008,-0.06909930036362188,0.03526178812755294,0.034244740555559414,0
78,-0.0009224348762276554,-0.12090246227154348,-0.1281595782622075,-0.20177899804713526,0.16506859292447382,0.10690519265602338,0.024040373186532953,-0.018425146807327254,-0.07115730818926626,-0.015207146227219004,4
79,0.010137443555456739,-0.0009446441937810034,-0.009820502131473435,0.24969100027069488,0.045668201212555375,0.11415745976649125,0.08722376282723933,0.0016317730864669074,-0.05151615959524157,-0.030999966886302244,1
80,0.06695560103778747,0.20625571167376022,0.055621461457360306,-0.08529923241091567,-0.10310441765031139,0.028506913553341142,-0.1477888999636418,0.04370282365886973,-0.130327140413236,-0.018442762955615057,10
81,0.05786550439749371,0.22326249635598877,0.018798380810648396,-0.08179637726775174,-0.08796079851974328,0.0006125871723838284,-0.14125637449680867,0.046467169477501076,-0.13256700258620258,-0.0215651318753341,10
82,-0.02894097428958961,0.06841298181864783,-0.25308814617818653,0.12984798212165505,-0.06040945277310121,0.1110410572393857,0.019561424692430742,-0.002298474892511428,0.05495852214006284,-0.035098557423089524,5
83,0.023775223689594675,-0.14961458408118564,-0.04712406237153248,-0.028664872495857797,-0.04790394664901916,-0.1280221724031792,0.15941550147632474,0.036074519399433486,0.010350610276290055,-0.07348700381873814,2
84,-0.07277803805444884,0.05289006158999811,-0.21220656175588834,0.22874355497828408,-0.1031054548223276,0.2096715164428603,0.043432494047266,-0.04778651616012391,0.07047679507089222,0.051212999230776685,5
85,0.03945370935310432,0.04968501469288901,0.019803539970823174,0.1055228035358725,0.06532621466180413,-0.10369568937386871,0.11658681812457701,-0.10373004217044102,-0.03237387144135351,-0.03807583314025416,14
86,0.03979997511662321,-0.1355300024408579,-0.03615179242532471,0.05213826743987189,0.002652031802065662,-0.02058903852357143,-0.07783972022729364,-0.03651524357336576,-0.04622079990926405,-0.079548589353618,6
87,-0.20784320244312848,-0.13421269430119775,-0.2611173278984406,-0.09435699368528543,-0.0035342179153049244,-0.06917635067092133,-0.15675499578558677,0.005170069950821907,-0.037781023290200416,-0.11964486558178697,13
88,-0.07158315371385947,0.10771913776644018,-0.15091541583337187,-0.12789889884859199,0.03367441657430256,0.11131464731193572,0.06539038400669617,0.07945584465059016,-0.03293168218811197,0.06589847850340387,4
89,-0.01947776329251969,0.05578831085317812,-0.05647298217325977,0.2457960594560366,0.02919254193488375,0.08843425048300169,0.03197480433679509,0.07974791495684903,0.05995942602838858,0.011126253376586438,5
90,-0.011416778639793557,0.046568992722475624,-0.013196818127240034,0.24476234913234193,0.04536607173172355,0.10028835974050462,0.041089510908577424,0.08366773663697254,0.05514659178848142,-0.0028053062228564326,5
91,0.03720204847455404,-0.09255626127259152,0.0020417557371550095,0.02902388576499966,-0.08420235035282157,0.0672462320023556,-0.14717213901789683,-0.049967548156385086,-0.029785480032567146,0.2782099199147124,17
92,0.017086341698687987,0.13636900682963196,-0.06287427276799959,-0.05327376752562515,-0.127447613971075,0.012367539027598821,-0.17077265536250688,0.011145181314728967,-0.2067000906204161,-0.05239796673276549,6
93,-0.0724026468244906,0.05218631380326461,-0.21051213122095916,0.19736108718399745,-0.07714336192008232,0.16956547120950238,0.012799854920650482,0.05484503316284377,0.11601937775735661,0.044418574765523154,5
94,0.05445843252161983,-0.18283154446377461,0.04981305698395566,-0.0386223026408413,-0.2034774716151986,0.005707203840311427,-0.0399134804283795,0.062237489802708615,-0.0974219742154443,-0.014400483862817106,16
95,0.0442040994294019,-0.1337114591005985,-0.007905127802710424,-0.06987526063114359,-0.017598430042002254,-0.09276836940194207,0.014464882917460661,0.050682358753764895,0.1700025296059506,-0.004750857361230205,2
96,-0.9140793466177308,-0.05135420393938389,0.22348912490878237,-0.01953308226516872,-0.042604504851777567,0.028568197712829417,-0.012744706214282068,0.09523054947804294,-0.038895600147227385,0.03618081489760447,3
97,0.05094280615808976,0.029509041204828432,-0.015058273270587102,-0.076873427256083,-0.06315700330714114,-0.05753266263268926,0.027619972852848052,-0.02810319361367649,0.04536292303822192,0.0794298593963185,2
98,-0.9371490204171348,-0.053307729033026635,0.2086176800723911,-0.030228762001171604,-0.021280996888320716,0.0045592212847517175,0.012531496925107986,0.020708632487205933,-0.009491442268133178,0.030488816770036575,3
99,0.037755873027125963,0.29054851129263615,-0.023643680004285787,-0.002785266897281244,-0.05644687041463434,0.07301816240010318,0.03311334274212331,-0.03695991526007338,-0.03740354902263915,-0.024975999244813616,10
100,0.03539566953418621,0.14849569639428492,0.00416190651398232,-0.03835144754664371,0.011994786674130913,-0.004253699507550456,-0.1403355339377882,0.08167119941919587,0.10830502780042811,0.15241036685783832,11
101,0.0806574066210081,0.13021914296066953,0.1341380091485667,0.09441150692541055,-0.024718365585750753,-0.05096924051359186,0.1109704653055177,-0.14558873629228783,-0.0491648165430815,0.0634497235914285,0
102,0.0366886220081277,-0.15513635708729126,0.12713630785415067,0.0625081712882008,0.09534944619303336,0.07615814837746067,0.016976360081571395,-0.11636072798625886,0.05256554545872761,0.12837827971931073,15
103,0.036145977917738485,-0.1548388200639088,0.12722873419053396,0.06252279153978432,0.09490570522815052,0.07612833364457154,0.016794581090338035,-0.11636337532914372,0.05254957270068024,0.12867282892137047,15
104,-0.006130591557666012,0.013760830191733001,-0.17482855404283099,-0.18928788224382967,0.1935089568422688,-0.010412149956480208,0.11905126281059104,0.0072613659643843646,-0.05542592664618238,0.08185584268000136,4
105,-0.03780307975947884,0.1120290841244566,-0.2679010017143097,0.16003797587788962,-0.07955585479651735,0.13067207635364336,0.03327473067651384,-0.10526920912847887,9.723761932239678e-05,-0.008157219980887042,5
106,-0.03887478175279322,0.11397428154577945,-0.2778449629185668,0.16738229093418586,-0.07592070622425158,0.11122768947674401,0.028788634468778655,-0.09670117541138222,-0.007633325843050607,-0.00368607958466748,5
107,0.024030638338628802,-0.08317223013179821,0.04254537616019308,0.18144254172334093,0.006462607356319008,0.14976830232154606,-0.0276423842707665,0.006922565296967252,-0.08850535621903403,-0.03021436782844477,1
108,0.036271357813923516,-0.07088788620368752,-0.005778930048724524,0.19390836262788033,-0.007819283976409835,0.12204013623577366,-0.05079763935134614,-0.00581044582879257,-0.07266902266205233,-0.02531114616346081,1
109,-0.025579204153749927,0.11114379615999297,-0.23711772986767055,0.18808600437618742,-0.094433265267011,0.1712964415007933,0.07560685629445697,-0.1007650009090244,0.03522749705359077,3.9177170127484475e-05,5
110,0.04835589881032206,-0.07177445205111527,0.0608879147724032,0.12183575102233826,0.15890361787285368,0.0003633736607957854,0.02854452000501194,-0.03442234299035405,-0.024002287301729323,0.026640873366997442,1
111,0.059720747863347,0.3039534154654995,0.030949505719189908,-0.021393339939575137,-0.031133760942262778,-0.06177580978560847,-0.0017176792062519699,-0.011103162183243013,-0.022023536970804253,0.058081334228929464,10
112,0.01859242154297495,-0.040477746175961324,-0.07178346635694684,-0.08264067477474198,-0.12224907383466486,-0.2335479644764435,0.034460244001921485,-0.06547867029525489,0.07889751917901784,-0.0692786216633228,2
113,0.06702966122800422,0.2943904058028155,0.013556533710095226,-0.03487067457033909,-0.024660967790072593,-0.06563026481457157,-0.013180491176922026,-0.0023767355131646514,-0.02184763238360541,0.021198850366760648,10
114,0.038015930999044656,0.04165582532059541,-0.053441489471338366,0.08475014099348446,0.03832250570142676,-0.06903166760748644,0.07140497829074774,-0.0955901938344553,0.051958071767794343,-0.07862603767863645,14
115,0.04424111008038541,-0.09296886932435704,-0.14810090282695576,-0.0820377623202612,-0.1744222631532104,-0.15818714853020371,0.0652781724841134,0.05557006413131102,0.003860095661358136,-0.010125923872743723,2
116,0.010496901082111886,-0.16115171605703968,-0.09957767560801063,-0.06042501111899809,-0.15085070835691652,-0.10224432474363405,0.03851718410987023,0.046232010557461095,0.038534717957633,-0.12884742158928197,2
117,0.013645926111570136,-0.1346188080707292,-0.045445920258461114,-0.07084966715666177,-0.15019219282926466,-0.06876004453553157,0.04816675394274801,0.04455328171993125,0.051647477289898394,-0.1281756463838132,2
118,0.04670589354883987,0.21191724856568053,0.07940362253356846,-0.07479184803385788,-0.1307348797257758,0.029419663779039873,-0.11369299019129925,0.0653614625959762,-0.17961197495426606,0.004382026997037322,10
119,0.06133386422849167,0.2442235793056532,0.13897582787781113,0.11880281321794846,-0.005716791290912003,-0.07172231370686466,0.14705218104484102,-0.10987603835002781,-0.05258266582732367,0.05188615756040183,0
120,0.06481134343986097,0.2434747391243261,0.0514366083333465,0.07490594393238242,-0.013023902975590905,-0.07602720582545702,0.11181569711764099,-0.1044334222981231,-0.04188914411647299,0.06921721005362216,0
121,-0.03785445965682686,-0.10199078601695621,-0.06166263276744138,-0.05643299969743824,-0.15714481252703252,-0.10182882617820364,0.004024061006199106,0.09359231074385177,-0.016660496468186143,-0.009757484875754027,2
122,0.029852930685219825,-0.04003248825365522,-0.025526840026998357,-0.02866515368613251,0.004779547736499266,0.06724115269755727,-0.10673315217006278,-0.03578266823488975,-0.09594473499614066,-0.14302191958696575,6
123,0.018069117707147735,0.26895139510846494,0.030240235590125234,-0.026750216335773024,-0.004512256225127789,-0.041184677676882275,-0.11777426944769734,0.19799978087793013,0.03545721949175344,0.05168915685046456,11
124,-0.66368794059114,0.0161548661068104,0.12392042021116693,-0.09406512393736247,0.04243325837886807,0.09322436572582486,0.11411475746717081,0.01534115139551746,-0.011639973184637779,0.08342001531083765,3
125,0.038942720904625416,-0.1279377642247555,0.09892786253782664,0.13164131147534228,0.18485612431609774,0.022248504947596535,0.0741920786964475,-0.0527100654277235,-0.07922204974234462,0.09534973682049136,15
126,0.04804146337164235,-0.12713998705038287,0.08795395882758875,0.1665428431850057,0.10809041909355971,0.006131016091101595,0.0038857064258333448,0.05141134056492082,-0.18330617625832224,-0.08201684162706152,1
127,0.03854422316536097,-0.16785617790881596,0.01823083090483997,0.016692204322797253,-0.07042912671141462,-0.034014742538916676,0.08024009692639772,0.11485358283853024,0.024235347657045353,-0.0906382440009928,2
128,0.03172196606821148,-0.003104620036635828,-0.025006689458431302,-0.018628271906919958,-0.21707216963402765,-0.025220788632532194,-0.011299643690306983,0.04694074279155725,-0.1104231634218678,0.06410480420681824,16
129,-0.0467215629679098,0.11644198145384439,-0.22812289588113016,0.16451938099725572,-0.002074160127156031,0.06559433409199415,0.02763221943567024,-0.020022578104882394,0.07325701436738208,-0.0213859959761317,5
130,-0.0055961948943291364,0.015656797641192006,-0.07847530915535947,0.10168206516076278,-0.160481176157826,0.119228721412984,-0.07608721851241307,0.10356016747596271,0.00239039178878366,0.14752086746132517,5
131,0.09341180806898193,-0.18677375568795276,0.10584165056447943,0.010197388376511473,0.015650576002076984,0.04351024636531461,-0.1202543476414309,-0.03156454379975006,0.010242033244603514,0.07404651024868113,15
132,0.042359464781665,-0.1690939609741227,0.050687429086507016,0.009044477587253302,-0.07878068161378786,-0.004102880968163095,0.09356157809507157,0.11591701712458483,0.05176435658026344,-0.09631331185847336,2
133,0.04682176048018415,0.2480003183844831,-0.01542320592174049,-0.07073595679864636,-0.07544813063249499,-0.0066376964072289305,-0.005334168344776744,-0.0052830656897822565,-0.05545147164524046,-0.06401292614068779,10
134,0.033935305784021895,-0.0639404608819992,0.13585348642331557,0.15917995697186219,0.17858606891326204,-0.03192464124660503,0.03252165469113228,0.1905132293928185,0.02017776851505529,-0.08878046447884153,1
135,-0.0036516284269333915,-0.01857882555552094,-0.10842191995870029,-0.18697874815264595,0.20695490821094525,0.05777316618103986,0.04916362494574282,0.12321301934063111,0.03890416192806975,0.10345155746625703,4
136,0.0797530462660061,-0.20784640564695325,0.11725016293176661,0.055551351429807605,-0.061734479287889533,-0.039717739006437734,0.13385961046149536,0.012300936401622055,0.04390738147071835,-0.042392837466902776,16
137,-0.007106772914059397,-0.13178275075179216,-0.05579324653257038,0.024177974734196018,-0.02979936562030845,0.11773165147865722,-0.1032788853003522,0.11136965510404745,-0.16144486397285693,-0.06499163887770874,6
138,-0.027192774257475894,-0.014180170035220593,-0.11594828936666526,-0.08009002042918671,-0.11058161095358805,-0.08191270060195129,-0.0415203847308132,0.05904460563563238,-0.06867927122762525,-0.09264616240563414,13
139,0.0394913935379353,-0.11774719706777896,-0.04461777460394022,0.042132604746630685,-0.009223814752882423,-0.06858788826520515,0.06716601541689476,0.020091969067996335,-0.007206954005717817,-0.09965196916638154,2
