,bug,dark,dragon,electric,fairy,fighting,fire,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,Cluster
10,0.04258213732799612,0.1080140311709784,0.32404209351293517,0.04269480786666274,0.1370375186940096,0.06463734061373863,0.17282244987356543,0.30164092286411365,0.08606930141304607,0.08618312081831818,0.10758662676630759,0.12961683740517407,0.8037338343479384,0.06421167376457415,0.1506212774728306,0.06480841870258704,0.10716096096062983,0.06472282138904097,16
11,0.05469161895252571,0.11098479512808213,0.13873099391010266,0.19192715734018923,0.0,0.08301886717712974,0.05549239756404106,0.055345911451419816,0.055272817803083234,0.055345911451419816,0.1381820445077081,0.3607005841662669,0.6519784170306918,0.08247214945519143,0.2763640890154162,0.4439391805123285,0.16516239375120312,0.1662573138438746,17
12,0.07796706977030068,0.27688024242313397,0.039554320346162,0.136803392857572,0.0,0.2564243941285263,0.098885800865405,0.09862476697251012,0.13789232277327593,0.11834972036701215,0.09849451626662566,0.079108640692324,0.8519911653928118,0.07838022173331706,0.11819341951995078,0.059331480519242995,0.058862894003045625,0.09875519501092837,4
13,0.0944255184689744,0.1596801152665167,0.06387204610660668,0.06311690960444634,0.0,0.06370343980826602,0.09580806915991004,0.06370343980826602,0.09542896294270818,0.47777579856199515,0.06361930862847213,0.06387204610660668,0.7504306416935476,0.31641961564397414,0.09542896294270818,0.09580806915991004,0.06336759923783547,0.09568152829530788,3
14,0.058439665235508295,0.07906042885225976,0.09882553606532471,0.48828578436607034,0.0,0.21684225476429303,0.07906042885225976,0.03942586450259873,0.07874759194431093,0.07885172900519746,0.09843448993038867,0.03953021442612988,0.7934170250259962,0.0587493403647802,0.11812138791646638,0.09882553606532471,0.05882702069759434,0.05921700588423933,9
15,0.2379981135142997,0.10732569419897178,0.05366284709948589,0.07954261549353593,0.0,0.10704238108910948,0.08049427064922884,0.08028178581683211,0.10690101349834705,0.05352119054455474,0.18707677362210734,0.05366284709948589,0.7618337297782365,0.1329218217406091,0.08017576012376028,0.42930277679588713,0.10647806031721066,0.2143678822954399,2
16,0.06636760941125724,0.3142502740703236,0.08978579259152103,0.06654321530545614,0.0,0.04477439022733762,0.11223224073940129,0.04477439022733762,0.06707288709443492,0.08954878045467524,0.13414577418886983,0.11223224073940129,0.7691909358821913,0.44479530113503035,0.06707288709443492,0.13467868888728154,0.06680751364252624,0.0896672057968685,14
17,0.04413096756368397,0.13433136066362453,0.11194280055302043,0.0884954724836063,0.047340650892418595,0.15630621920478333,0.42538264210147764,0.06698837965919285,0.06689991016005478,0.06698837965919285,0.11149985026675799,0.04477712022120817,0.8329678592747468,0.06654723012814143,0.08919988021340639,0.08955424044241635,0.08884696145371822,0.04471797973798093,11
18,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
19,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
20,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
21,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
22,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
23,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
24,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
25,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
26,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
27,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
28,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
29,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
30,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
31,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
32,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
33,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
34,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
35,0.11209171049504249,0.17059938656662407,0.2085103613592072,0.1311196838366734,0.0,0.11343269777553933,0.2085103613592072,0.11343269777553933,0.11328289068945757,0.1512435970340524,0.1510438542526101,0.15164389917033252,0.6866812103096772,0.1126856908814457,0.358729153849949,0.24642133615179035,0.1128346876517364,0.2460958691091238,1
36,0.0834499452602519,0.2540153845015502,0.22579145289026684,0.05578050019622542,0.0,0.1125977098370131,0.08467179483385005,0.33779312951103935,0.08433675412042564,0.05629885491850655,0.16867350824085128,0.05644786322256671,0.60793713998925,0.08389215129415128,0.16867350824085128,0.5080307690031004,0.1680061525764917,0.08455996247756065,2
37,0.07734829646696546,0.23544242247639335,0.28776296080448077,0.05170197119719771,0.0,0.13045606283523453,0.07848080749213113,0.3652769759386567,0.07817026410771505,0.05218242513409382,0.1563405282154301,0.05232053832808741,0.614712343577753,0.07775816951484897,0.1563405282154301,0.4708848449527867,0.15572196790823262,0.07837715203469617,1
38,0.4554350945090502,0.20537930725161513,0.05134482681290378,0.07610669275876208,0.0,0.05120928925436969,0.07701724021935567,0.07681393388155454,0.10228331743227809,0.10241857850873938,0.07671248807420857,0.05134482681290378,0.7289255607920743,0.35610436643379956,0.17899580550648664,0.05134482681290378,0.05093931706815348,0.05127701186960388,0
39,0.21137453972850723,0.0953197438306045,0.04765987191530225,0.07064460928064284,0.0,0.1663692160206574,0.07148980787295338,0.07130109258028175,0.09494256988455665,0.04753406172018783,0.21362078224025244,0.04765987191530225,0.7699371925789618,0.11805256972596893,0.07120692741341748,0.40510891128006915,0.14185039531447183,0.2141861578508155,2
40,0.04769027812596014,0.07258281774405005,0.07258281774405005,0.11954116147411545,0.5115883318138059,0.09652162290328693,0.07258281774405005,0.048260811451643466,0.07229561231646889,0.09652162290328693,0.04819707487764593,0.04838854516270003,0.7343324959339371,0.07191448745698899,0.33737952414352146,0.04838854516270003,0.09601276691384135,0.07248695220168885,4
41,0.07517068885823805,0.07627131599276854,0.10169508799035806,0.10049278310562407,0.0,0.12678329784866554,0.07627131599276854,0.07606997870919933,0.15193903084127933,0.050713319139466216,0.2025853744550391,0.05084754399517903,0.7965415732396318,0.07556902263882735,0.07596951542063966,0.38135657996384276,0.2522298083841588,0.12695096462598943,2
42,0.11474698236361512,0.05821353697833512,0.08732030546750268,0.05752529901866757,0.0,0.0870898016027873,0.08732030546750268,0.43544900801393643,0.08697478477200214,0.05805986773519153,0.08697478477200214,0.46570829582668094,0.6554511227094293,0.08651627489066359,0.17394956954400428,0.14553384244583778,0.11550755945106617,0.17440995005125995,17
43,0.056728517713527986,0.09593186666347114,0.05755911999808269,0.1516763172741462,0.24341772691433167,0.11481435650564983,0.17267735999424808,0.03827145216854994,0.05733136235262258,0.09567863042137485,0.09555227058770431,0.15349098666155384,0.8077553264265763,0.0570291253741904,0.38220908235081724,0.03837274666538846,0.057104531181500905,0.0766441298322162,4
44,0.05167382378493264,0.10486083345299323,0.13107604181624152,0.20724220216940517,0.0,0.07843802022133445,0.05243041672649661,0.052292013480889625,0.05222295302196957,0.052292013480889625,0.1566688590659087,0.3670129170854763,0.6416701056165558,0.0779214694999513,0.3133377181318174,0.4194433338119729,0.15604899971978606,0.18326408787262974,17
45,0.05533481748976717,0.11229002725047352,0.05614501362523676,0.05548123108205749,0.0,0.1119936095374152,0.05614501362523676,0.0559968047687076,0.11184570301104681,0.0559968047687076,0.11184570301104681,0.42108760218927566,0.7695869794810732,0.0834420597798206,0.13980712876380852,0.28072506812618375,0.16710477929587472,0.16821257615130236,17
46,0.08459355166994045,0.22888572157999348,0.3719392975674894,0.0848173826383336,0.0,0.17121114019863612,0.11444286078999674,0.08560557009931806,0.056995008965048465,0.05707038006621203,0.0854925134475727,0.05722143039499837,0.8123537623758504,0.14173636289937946,0.0854925134475727,0.14305357598749593,0.08515426286095357,0.11429170756585923,1
47,0.09973232816094445,0.20238515919956887,0.05059628979989222,0.1999924313863398,0.05349297319781296,0.10092545638539131,0.22768330409951498,0.07569409228904349,0.07559412542215416,0.12615682048173912,0.10079216722953888,0.10119257959978444,0.6439920525641598,0.07519561160498214,0.5795549615698485,0.12649072449973056,0.0752950377449076,0.12632365876317309,10
48,0.035356587818020396,0.08968567146497457,0.03587426858598983,0.0354501398575572,0.07585620588194138,0.1788978472459478,0.05381140287898475,0.053669354173784344,0.03573231646882715,0.07155913889837912,0.08933079117206788,0.16143420863695424,0.8254093833591134,0.05331591659929676,0.10719694940648145,0.07174853717197965,0.053386412678401794,0.44783608453881657,15
49,0.047310692357376276,0.0960068032216962,0.0480034016108481,0.04743587445313482,0.050751639812499034,0.04787668458287225,0.07200510241627216,0.07181502687430838,0.047813455313452886,0.04787668458287225,0.07172018297017933,0.16801190563796836,0.8224860603182749,0.07134209163405886,0.09562691062690577,0.07200510241627216,0.07143642252164635,0.4793999993709615,15
50,0.07641601316099375,0.12922478994663308,0.4393642858185525,0.051078804471689235,0.0,0.10310693494128934,0.25844957989326617,0.07733020120596701,0.07722807358019454,0.05155346747064467,0.07722807358019454,0.05168991597865324,0.7844332762556223,0.07682094598630529,0.10297076477359272,0.18091470592528633,0.07692252119743549,0.10324329050069421,1
51,0.06935478837426827,0.046913507202088936,0.046913507202088936,0.06953829821796279,0.04959934796211272,0.04678966722398145,0.0703702608031334,0.04678966722398145,0.07009181031758968,0.11697416805995361,0.23363936772529897,0.09382701440417787,0.5971174154378629,0.06972230336547972,0.6541902296308371,0.3049377968135781,0.0698144925151173,0.07027731754978962,10
52,0.06814942638295138,0.3687853346974964,0.04609816683718705,0.15943607607590998,0.04873732862315944,0.06896471873194926,0.0921963336743741,0.045976479154632835,0.4132418348543566,0.06896471873194926,0.0918315188565237,0.06914725025578057,0.6995742855609701,0.09134740545602006,0.3443681957119639,0.04609816683718705,0.04573409401762684,0.06905592232370812,6
53,0.11953518393474373,0.2668278425296227,0.09702830637440826,0.047940587595115366,0.0,0.2419304395111889,0.0727712297808062,0.07257913185335668,0.0724832788192094,0.09677217580447556,0.19328874351789177,0.1455424595616124,0.6887394215428151,0.1682360507978173,0.0724832788192094,0.363856148904031,0.07219649918679504,0.33915053848018833,5
54,0.05876759830066205,0.05962805620391311,0.11925611240782621,0.11784618977227168,0.0,0.05947065298221248,0.08944208430586967,0.08920597947331872,0.05939211191420162,0.05947065298221248,0.32665661552810893,0.20869819671369588,0.642187460821956,0.08861851674900968,0.14848027978550407,0.14907014050978276,0.05915712740052432,0.5657183593251494,15
55,0.056251060829945396,0.14268668082782332,0.05707467233112933,0.05639989876345401,0.0,0.14231002351772648,0.05707467233112933,0.0853860141106359,0.056848831613168775,0.056924009407090595,0.08527324741975316,0.171224016993388,0.7543895771588821,0.08482370762890136,0.14212207903292193,0.05707467233112933,0.056623909571853905,0.5414932507571505,15
56,0.05053093975573513,0.10254159785044603,0.07690619838783452,0.15199392747070553,0.0,0.10227091356376068,0.17944779623828055,0.05113545678188034,0.10213584750386477,0.05113545678188034,0.22980565688369572,0.15381239677566905,0.7278746113022925,0.0761980591443766,0.12766980937983097,0.46143719032700714,0.22889643226139036,0.07680462263411571,2
57,0.06689971328690221,0.045252826151902806,0.045252826151902806,0.044717818070336375,0.0,0.09026673991655591,0.06787923922785422,0.04513336995827796,0.04507376370037269,0.6093004944367524,0.06761064555055903,0.045252826151902806,0.7310517742384686,0.13450843738955384,0.15775817295130443,0.09050565230380561,0.06734314446073321,0.06778958605254501,3
58,0.05063332308905038,0.17981138463825416,0.05137468132521547,0.05076729672553043,0.1086318566853409,0.2561953247910115,0.05137468132521547,0.07685859743730346,0.07675709264416879,0.10247812991640459,0.10234279019222506,0.3596227692765083,0.7796493537573228,0.07635244794705998,0.07675709264416879,0.20549872530086188,0.05096893579632841,0.23088072127875253,17
59,0.3796056244259656,0.08253507823230694,0.08253507823230694,0.08155929533382503,0.0,0.05487813745068515,0.08253507823230694,0.3018297559787683,0.10961132315425857,0.2195125498027406,0.05480566157712929,0.055023385488204624,0.7811488442607476,0.16355021843404255,0.13701415394282324,0.055023385488204624,0.08188323498763331,0.05495071199802715,0
60,0.3718483631729521,0.1760700002249603,0.050305714349988664,0.0745664516504406,0.0,0.10034583957926001,0.07545857152498299,0.25086459894815,0.0751599869291642,0.10034583957926001,0.0751599869291642,0.050305714349988664,0.788053654176152,0.274133793209417,0.10021331590555227,0.07545857152498299,0.0748626169181086,0.05023927184004045,0
61,0.06371382088462976,0.19394009977596569,0.0430977999502146,0.12776480993272138,0.0,0.04298403248918628,0.0430977999502146,0.04298403248918628,0.08585452959075461,0.06447604873377942,0.08585452959075461,0.0430977999502146,0.5907471304104673,0.0640514440664078,0.7297635015214141,0.1292933998506438,0.0855148466895636,0.06456131620582983,10
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7977466476540708,0.0,0.2705224833031747,0.0,0.5389043256313456,0.0,4
63,0.06667601985586881,0.06765227054334434,0.045101513695562895,0.04456829452739408,0.19073446474746686,0.06747368539372167,0.06765227054334434,0.04498245692914778,0.044923049977453056,0.5847719400789211,0.044923049977453056,0.045101513695562895,0.7286073470263347,0.22343113299818504,0.06738457496617958,0.045101513695562895,0.04474531221545694,0.045041944761673024,3
64,0.09933792274342114,0.12599049926756076,0.0503961997070243,0.049800383347776644,0.0,0.05026316628785285,0.07559429956053645,0.05026316628785285,0.05019678526521575,0.45236849659067574,0.05019678526521575,0.0503961997070243,0.7894711336252116,0.3245590402564763,0.1003935705304315,0.0503961997070243,0.04999818200303928,0.05032963768631449,3
65,0.06271689779747774,0.09545277027496665,0.0636351801833111,0.06288284406278405,0.0,0.09520079872804671,0.0636351801833111,0.06346719915203114,0.1267667599360575,0.06346719915203114,0.06338337996802874,0.4772638513748333,0.7164957235031242,0.09457385734017816,0.15845844992007188,0.3181759009165555,0.15783151006909776,0.1906533973602171,17
66,0.06264060508954644,0.10592961736661959,0.042371846946647834,0.14654814880432218,0.0,0.12677998746238578,0.08474369389329567,0.06338999373119289,0.12661255302004532,0.10564998955198815,0.12661255302004532,0.1271155408399435,0.8504518692173842,0.0629725412394303,0.08440836868003022,0.14830146431326743,0.06305580562897506,0.338527066298218,5
67,0.07103277231707102,0.09609708439158403,0.048048542195792014,0.16618168474944778,0.0,0.11980426501977846,0.09609708439158403,0.07188255901186709,0.143575251840229,0.09584341201582278,0.09571683456015267,0.14414562658737606,0.8938245947122081,0.07140917904118868,0.09571683456015267,0.16816989768527205,0.07150359863397834,0.14395524270450558,4
68,0.12937618326028066,0.28879503688975344,0.05250818852540972,0.05188740287292452,0.0,0.15710873994485358,0.07876228278811458,0.07855436997242679,0.07845062562449774,0.10473915996323573,0.18305145979049472,0.15752456557622915,0.6683267931036418,0.1820864570793364,0.07845062562449774,0.3938114139405729,0.07814023622233801,0.3670718593045329,5
69,0.10248101013570966,0.5199075348411034,0.07798613022616552,0.10275217056446294,0.0,0.25926755419996167,0.05199075348411034,0.0777802662599885,0.10357005899613105,0.10370702167998466,0.10357005899613105,0.05199075348411034,0.6617408545766688,0.1287800785888804,0.12946257374516382,0.28594914416260686,0.18053049825183226,0.0778831281259006,13
70,0.053481833346759045,0.10852979726595144,0.1266180968102767,0.05362334402119145,0.0,0.21648661124759935,0.05426489863297572,0.03608110187459989,0.054050176004412434,0.05412165281189984,0.126117077343629,0.21705959453190288,0.7438159995748386,0.05376523664122715,0.09008362667402074,0.1808829954432524,0.107672653652487,0.4877390423967668,5
71,0.0538551155862355,0.10928729272259917,0.054643646361299585,0.05399761394972336,0.0,0.34516287135665585,0.40072007331619697,0.18166466913508203,0.09071237508821618,0.07266586765403281,0.12699732512350265,0.03642909757419972,0.7668410567288072,0.09023416154107523,0.09071237508821618,0.16393093908389875,0.03614138886086377,0.05457147442091706,11
72,0.030705731458990294,0.06231063150995945,0.031155315754979724,0.13854139887977335,0.09881695736437657,0.17090190413279566,0.14019892089740876,0.031073073478690122,0.04654805433488069,0.09321922043607037,0.10861212678138828,0.15577657877489862,0.8846034710022773,0.04630266432988584,0.20170823545114966,0.18693189452987835,0.04636388725346241,0.07778541651287943,4
73,0.09980881575760288,0.13502691614047255,0.06751345807023627,0.4670068931396484,0.0,0.10100285902646992,0.1012701871053544,0.10100285902646992,0.06724631176488173,0.06733523935097994,0.13449262352976346,0.06751345807023627,0.7932134752350967,0.10033770838211832,0.16811577941220432,0.06751345807023627,0.06698025215936558,0.10113643201408598,9
74,0.06267765291798671,0.06359536069182815,0.06359536069182815,0.06284349534299778,0.0,0.09514122716113668,0.06359536069182815,0.06342748477409112,0.12668743607930005,0.06342748477409112,0.28504673117842505,0.06359536069182815,0.6849148840787033,0.09451467807964933,0.12668743607930005,0.5723582462264534,0.1892792970642845,0.06351136555449584,2
75,0.051626477624272755,0.18333832068043376,0.05238237733726679,0.05176307910574801,0.0,0.13061025225921533,0.0785735660059002,0.052244100903686135,0.10435020744287556,0.052244100903686135,0.13043775930359447,0.05238237733726679,0.8462284711830672,0.07785007392394062,0.13043775930359447,0.39286783002950093,0.05196867325485063,0.05231319202358397,2
76,0.08009175291139778,0.13544072136592505,0.08126443281955503,0.08030367231022394,0.0,0.16209982990157978,0.08126443281955503,0.08104991495078989,0.053961916542081226,0.05403327663385992,0.16188574962624366,0.05417628854637002,0.8752088042088765,0.1610323273838534,0.13490479135520309,0.2437932984586651,0.0806226248428719,0.10820946776064087,2
77,0.05477641647244621,0.1667353099929819,0.055578436664327296,0.10984270511841153,0.0,0.11086344685980802,0.5002059299789456,0.05543172342990401,0.05535851645231846,0.16629517028971205,0.05535851645231846,0.055578436664327296,0.6529892876881116,0.08260001975543585,0.44286813161854766,0.055578436664327296,0.08270923625021206,0.111010060153305,11
78,0.08759726140057701,0.08887983475825711,0.05925322317217141,0.058552693372119616,0.0,0.14774202354086402,0.11850644634434282,0.47277447533076483,0.0885281431081051,0.059096809416345604,0.05901876207207007,0.05925322317217141,0.7831847674012007,0.08806144429996171,0.11803752414414014,0.20738628110259993,0.11757050942934513,0.08876244452970304,16
79,0.06257785834777072,0.10582350826473907,0.04232940330589563,0.06274343672055972,0.04475279996768683,0.40106781009652337,0.06349410495884344,0.06332649633103002,0.04216190864595289,0.3377413137654934,0.06324286296892934,0.04232940330589563,0.7874341244345863,0.16775856533088085,0.06324286296892934,0.16931761322358252,0.06299264298315442,0.042273495705007845,13
80,0.07533590500295517,0.10191860157829553,0.05095930078914777,0.075535240628883,0.0,0.07623717138498749,0.07643895118372164,0.050824780923324986,0.10151531638691609,0.12706195230831246,0.15227297458037412,0.05095930078914777,0.5987192069536521,0.07573511427334693,0.6090918983214965,0.35671510552403435,0.202227343364409,0.0763379925582438,10
81,0.08393570652501531,0.11355289129639058,0.05677644564819529,0.08415779686291198,0.0,0.0566265699683446,0.08516466847229294,0.0566265699683446,0.11310356998713994,0.1415664249208615,0.1696553549807099,0.05677644564819529,0.5280928536177554,0.08438048663564589,0.6503455274260547,0.3690468967132694,0.19714813375361806,0.0850521851410189,10
82,0.08545722493631976,0.05780564300601356,0.05780564300601356,0.05712222743182271,0.06111506840190512,0.057653050501396144,0.11561128601202712,0.057653050501396144,0.08636536482788043,0.5765305050139614,0.11515381977050726,0.05780564300601356,0.7357530529701616,0.14318344610009023,0.11515381977050726,0.05780564300601356,0.0573491072068782,0.14432323695191215,3
83,0.06960768869452821,0.09416915202074445,0.04708457601037223,0.046527911801199535,0.0,0.18784113781281989,0.07062686401555833,0.04696028445320497,0.07034739816800975,0.04696028445320497,0.09379653089067967,0.211880592046675,0.7606433842630024,0.06997654381900452,0.09379653089067967,0.11771144002593056,0.07006906913383004,0.5172462668795275,15
84,0.07871220588931806,0.05989851515655733,0.03993234343770488,0.03946023753246608,0.04221850625188647,0.059740397990562785,0.05989851515655733,0.03982693199370852,0.07954866757145311,0.5774905139087736,0.05966150067858983,0.03993234343770488,0.7623912321195331,0.17804093933532714,0.09943583446431639,0.05989851515655733,0.039616966886651145,0.05981940271892281,3
85,0.040622351748203195,0.10304283071023936,0.041217132284095744,0.16291934710766615,0.13073055126871427,0.2260958112459314,0.10304283071023936,0.08221665863488414,0.08210807761460512,0.10277082329360517,0.1026350970182564,0.12365139685228724,0.8878077606074662,0.061256417871032046,0.14368913582555898,0.06182569842614362,0.06133741314515219,0.10290673435631573,4
